"TransactionID","GeonameID","Latitude","Longitude","Geoname","UcdpPrecision","ADM1","ADM1ID","ADM2","ADM2ID"
"OAP1-19","7802348","27.57882","83.4798","Madhbaliya","1","Western","2156","Lumbini","22364"
"OAP1-190","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-190","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-191","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-191","7800898","26.61389","85.84724","Matihani","1","Central","2152","Janakpur","22352"
"OAP1-191","7801949","26.68766","85.85721","Pipra","1","Central","2152","Janakpur","22352"
"OAP1-191","7967263","26.72794","85.85686","Bhramarpura","1","Central","2152","Janakpur","22352"
"OAP1-192","1283687","27.98177","83.24498","Balkot","1","Western","2156","Lumbini","22364"
"OAP1-192","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-192","7799601","27.9595","83.248","Balkot","1","Western","2156","Lumbini","22364"
"OAP1-192","7799860","27.9736","83.1334","Sandhikharka","1","Western","2156","Lumbini","22364"
"OAP1-192","7801849","28.06662","83.24728","Tamghas","1","Western","2156","Lumbini","22364"
"OAP1-193","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-193","7800242","27.97544","85.08519","Deurali","1","Central","2152","Bagmati","22351"
"OAP1-193","7973764","27.92252","85.14379","Trishuli Koloni","1","Central","2152","Bagmati","22351"
"OAP1-193","7973922","27.97676","85.0882","Deurali","1","Central","2152","Bagmati","22351"
"OAP1-193","7974352","28.01583","85.03966","Mengang","1","Central","2152","Bagmati","22351"
"OAP1-194","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-194","6254847","26.79278","86.70361","Gaighat","1","Eastern","2153","Sagarmatha","22356"
"OAP1-194","7802692","26.8039","86.89622","Beltar","1","Eastern","2153","Sagarmatha","22356"
"OAP1-195","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-195","7801215","27.64127","83.28854","Gajedi","1","Western","2156","Lumbini","22364"
"OAP1-195","7802364","27.59423","83.31177","Suryapura","1","Western","2156","Lumbini","22364"
"OAP1-195","7987091","27.70189","83.28285","Bansgadhi","1","Western","2156","Lumbini","22364"
"OAP1-196","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-196","7798960","28.4904","80.9845","Bhajani","1","Far Western","2154","Seti","22358"
"OAP1-196","7800749","28.55846","81.02114","Joshipur","1","Far Western","2154","Seti","22358"
"OAP1-196","7956507","28.66067","81.0521","Sadakpur Bauniya","1","Far Western","2154","Seti","22358"
"OAP1-197","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-197","7800499","28.12539","81.54102","Udarapur","1","Mid Western","2155","Bheri","22361"
"OAP1-197","7801681","28.18701","81.55371","Titihiriya","1","Mid Western","2155","Bheri","22361"
"OAP1-197","7801790","28.14794","81.55476","Sonapur","1","Mid Western","2155","Bheri","22361"
"OAP1-198","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-198","7801053","28.1738","83.75237","Karkineta","1","Western","2156","Dhawalagiri","22362"
"OAP1-198","7960483","28.28589","83.86312","Naudanda","1","Western","2156","Gandaki","22363"
"OAP1-198","7960484","28.28447","83.86253","(Nagdanda)","1","Western","2156","Gandaki","22363"
"OAP1-199","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-199","7802116","27.55239","83.75736","Panchanagar","1","Western","2156","Lumbini","22364"
"OAP1-199","7973383","27.43878","83.70326","Maheshpur","1","Western","2156","Lumbini","22364"
"OAP1-2","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-20","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-20","7798912","27.781","83.6686","Jhadewa","1","Western","2156","Lumbini","22364"
"OAP1-20","7976980","27.8622","83.52206","Bastari","1","Western","2156","Lumbini","22364"
"OAP1-200","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-201","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-201","1283161","26.72958","86.49515","Lahan","1","Eastern","2153","Sagarmatha","22356"
"OAP1-201","8007916","26.77758","86.69276","Thadi","1","Eastern","2153","Sagarmatha","22356"
"OAP1-202","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-203","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP1-203","7801295","26.6863","86.54816","Kushaha","1","Eastern","2153","Sagarmatha","22356"
"OAP1-203","7990782","26.52177","86.67521","Belahi","1","Eastern","2153","Sagarmatha","22356"
"OAP1-204","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-205","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-206","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-206","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-206","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-206","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-206","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-206","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP1-206","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-206","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-206","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-206","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-206","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-206","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-206","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-206","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-206","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-206","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-206","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-206","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-206","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-206","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-206","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-206","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-206","1283488","28.11667","82.3","Dang","2","Mid Western","2155","Rapti","22360"
"OAP1-206","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-206","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-206","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-206","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-206","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-206","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-206","7801671","28.11592","81.87688","Kanchanapur","2","Mid Western","2155","Bheri","22361"
"OAP1-207","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-208","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-208","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-208","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-208","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-208","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-208","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP1-208","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-208","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-208","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-208","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-208","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-208","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-208","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-208","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-208","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-208","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-208","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-208","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-208","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-208","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-208","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-208","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-208","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-208","1283488","28.11667","82.3","Dang","2","Mid Western","2155","Rapti","22360"
"OAP1-208","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-208","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-208","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-208","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-208","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-208","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-209","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-209","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-209","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-209","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-209","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-209","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP1-209","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-209","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-209","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-209","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-209","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-209","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-209","1282953","27.75","83.83333","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-209","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-209","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-209","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-209","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-209","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-209","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-209","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-209","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-209","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-209","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-209","1283488","28.11667","82.3","Dang","2","Mid Western","2155","Rapti","22360"
"OAP1-209","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-209","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-209","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-209","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-209","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-209","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-21","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-210","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-211","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-211","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-211","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-211","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-211","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-211","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-211","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-211","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-211","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-211","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-211","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-211","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-211","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-211","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-211","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-211","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-211","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-211","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-211","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-211","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-211","1283488","28.11667","82.3","Dang","2","Mid Western","2155","Rapti","22360"
"OAP1-211","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-211","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-211","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-211","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-211","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-212","7937388","28.651","81.77814","Dharam Pokhara","1","Mid Western","2155","Bheri","22361"
"OAP1-213","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-213","7798960","28.4904","80.9845","Bhajani","1","Far Western","2154","Seti","22358"
"OAP1-213","7800749","28.55846","81.02114","Joshipur","1","Far Western","2154","Seti","22358"
"OAP1-213","7956507","28.66067","81.0521","Sadakpur Bauniya","1","Far Western","2154","Seti","22358"
"OAP1-214","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-214","7979993","28.08063","82.81154","Cherneta","1","Mid Western","2155","Rapti","22360"
"OAP1-215","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-215","7972792","27.81298","84.24811","Dhawadi","1","Western","2156","Lumbini","22364"
"OAP1-215","7973242","27.66508","84.20091","Daldale","1","Western","2156","Lumbini","22364"
"OAP1-216","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-216","7800322","27.6461","83.01143","Budhi","1","Western","2156","Lumbini","22364"
"OAP1-216","7959415","27.56155","83.01068","Bijagaudi","1","Western","2156","Lumbini","22364"
"OAP1-216","7959808","27.71437","83.04492","Tikar","1","Western","2156","Lumbini","22364"
"OAP1-217","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-217","7801679","28.06799","81.53471","Radhapur","1","Mid Western","2155","Bheri","22361"
"OAP1-217","8007512","28.27718","81.67637","Chyama","1","Mid Western","2155","Bheri","22361"
"OAP1-217","8008126","28.10671","81.60489","Khajura  Khurd","1","Mid Western","2155","Bheri","22361"
"OAP1-218","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-218","7798876","27.7158","83.644","Gothadi","1","Western","2156","Lumbini","22364"
"OAP1-218","7798912","27.781","83.6686","Jhadewa","1","Western","2156","Lumbini","22364"
"OAP1-218","7976980","27.8622","83.52206","Bastari","1","Western","2156","Lumbini","22364"
"OAP1-219","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-219","7798727","28.1274","82.3788","Bijauri","1","Mid Western","2155","Rapti","22360"
"OAP1-219","7800322","27.6461","83.01143","Budhi","1","Western","2156","Lumbini","22364"
"OAP1-22","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-22","7800235","28.22654","83.88742","Chapakot","1","Western","2156","Gandaki","22363"
"OAP1-22","8001428","27.99954","83.86281","Mirdi","1","Western","2156","Gandaki","22363"
"OAP1-220","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-220","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-220","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-220","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP1-220","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-220","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-220","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-220","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-220","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-220","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-220","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-220","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-220","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-220","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-220","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-220","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-220","1283489","28.11681","82.31712","Dang Deukhuri District","2","Mid Western","2155","Rapti","22360"
"OAP1-220","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-220","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-220","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-220","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-220","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-221","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-221","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-221","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-221","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-221","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"OAP1-221","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-221","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-222","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-222","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-222","1282806","27","85.58333","Sarlahi","2","Central","2152","Janakpur","22352"
"OAP1-222","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-222","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-222","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-222","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-222","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-222","1282938","27.33333","84.83333","Parsa","2","Central","2152","Narayani","22353"
"OAP1-222","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-222","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-222","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-222","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-222","1283094","26.91667","85.83333","Mahottari","2","Central","2152","Janakpur","22352"
"OAP1-222","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-222","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-222","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-222","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-222","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-222","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-222","1283489","28.11681","82.31712","Dang Deukhuri District","2","Mid Western","2155","Rapti","22360"
"OAP1-222","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-222","1283670","27.08333","85.08333","Bara","2","Central","2152","Narayani","22353"
"OAP1-222","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-222","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-222","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-222","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-223","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-223","7982182","27.99875","85.20994","Kalikasthan","1","Central","2152","Bagmati","22351"
"OAP1-223","7982199","27.99279","85.1906","Banuwa","1","Central","2152","Bagmati","22351"
"OAP1-223","7982205","28.0228","85.20685","Dhunge","1","Central","2152","Bagmati","22351"
"OAP1-223","8555729","28.01361","85.19611","Karmidanda","1","Central","2152","Bagmati","22351"
"OAP1-224","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-224","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-224","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-224","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-224","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-224","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-225","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-225","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-225","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-225","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-225","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-225","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-226","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-226","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-226","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-226","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-226","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-226","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-227","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-227","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-227","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-227","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-227","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-227","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-228","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-228","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-228","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-228","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-228","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-228","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-229","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-229","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-229","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-229","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-229","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-229","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-23","1282630","26.91667","86.66667","Udayapur","1","Eastern","2153","Sagarmatha","22356"
"OAP1-23","6254847","26.79278","86.70361","Gaighat","1","Eastern","2153","Sagarmatha","22356"
"OAP1-23","7967432","27.08228","85.83709","Betal","1","Central","2152","Janakpur","22352"
"OAP1-230","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
